sample_id,scenario_type,target_parent_asin,candidate_count_turn_1,recommendation_count_turn_1,ask_attribute_turn_1,recommendations_turn_1,target_survives_turn_1,intent_epoch_turn_1,candidate_count_turn_2,recommendation_count_turn_2,ask_attribute_turn_2,recommendations_turn_2,target_survives_turn_2,intent_epoch_turn_2,candidate_count_turn_3,recommendation_count_turn_3,ask_attribute_turn_3,recommendations_turn_3,target_survives_turn_3,intent_epoch_turn_3,candidate_count_turn_4,recommendation_count_turn_4,ask_attribute_turn_4,recommendations_turn_4,target_survives_turn_4,intent_epoch_turn_4,candidate_count_turn_5,recommendation_count_turn_5,ask_attribute_turn_5,recommendations_turn_5,target_survives_turn_5,intent_epoch_turn_5,candidate_count_turn_6,recommendation_count_turn_6,ask_attribute_turn_6,recommendations_turn_6,target_survives_turn_6,intent_epoch_turn_6,candidate_count_turn_7,recommendation_count_turn_7,ask_attribute_turn_7,recommendations_turn_7,target_survives_turn_7,intent_epoch_turn_7,candidate_count_turn_8,recommendation_count_turn_8,ask_attribute_turn_8,recommendations_turn_8,target_survives_turn_8,intent_epoch_turn_8,candidate_count_turn_9,recommendation_count_turn_9,ask_attribute_turn_9,recommendations_turn_9,target_survives_turn_9,intent_epoch_turn_9,candidate_count_turn_10,recommendation_count_turn_10,ask_attribute_turn_10,recommendations_turn_10,target_survives_turn_10,intent_epoch_turn_10,hit,first_hit_turn,best_rank,actually_reached_turn_10,surviving_parent_asins_turn_10,exactly_10_survivors_turn_10,at_most_10_survivors_turn_10
public_0079,browsing,B0BFRMX3JG,44,10,other,B073WMB67P;B08MW2K4JR;B08H4XXVR5;B09L57XDSW;B08MVTZ8H5;B07DNCSZMV;B009C95YY2;B07G85B33M;B09KMT3PT1;B07C2SDXFQ,True,0,2,2,,B0BFRMX3JG;B0BLWGPKVH,True,0,2,2,,B0BFRMX3JG;B0BLWGPKVH,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,2,2,,B0BLWGPKVH;B0BFRMX3JG,True,0,True,2,1,False,2,False,True
public_0080,intent_override,B0BPRQY4CF,67,10,other,B07BHZTVVL;B07C3L3LTQ;B01DICWRPM;B088YJCFTF;B077PYMK3T;B08157YRLC;B00BJBHXF4;B08XVRQQTY;B071H956VX;B00UNV3JNQ,True,0,5,5,,B00HUOI15A;B07HJDBN4L;B07PW4T128;B0BPRQY4CF;B076K8QHTV,True,0,5,5,,B00HUOI15A;B07HJDBN4L;B07PW4T128;B0BPRQY4CF;B076K8QHTV,True,0,83,10,feature,B01JH33KMK;B07C3L3LTQ;B008LIOPTA;B0BXXH77N8;B07BHZTVVL;B00GYZMKE4;B08PNW4LC6;B09FJ3NHQ9;B0BP1XZ3B6;B011DKSOPS,True,1,26,10,material,B0BP1XZ3B6;B07HJDBN4L;B00HUOI15A;B07PW4T128;B0BPRQY4CF;B076K8QHTV;B01N19VS3S;B0BQ4YT2VX;B079M3M2V4;B0CD8SBT4K,True,1,26,10,use_case,B0BP1XZ3B6;B07HJDBN4L;B00HUOI15A;B07PW4T128;B0BPRQY4CF;B076K8QHTV;B01N19VS3S;B0BQ4YT2VX;B079M3M2V4;B0CD8SBT4K,True,1,26,10,style,B0BP1XZ3B6;B07HJDBN4L;B07PW4T128;B00HUOI15A;B0BPRQY4CF;B076K8QHTV;B01N19VS3S;B0BQ4YT2VX;B079M3M2V4;B06Y45LQP3,True,1,26,10,size,B0BP1XZ3B6;B07HJDBN4L;B07PW4T128;B00HUOI15A;B0BPRQY4CF;B076K8QHTV;B01N19VS3S;B0BQ4YT2VX;B079M3M2V4;B06Y45LQP3,True,1,26,10,budget,B0BP1XZ3B6;B07HJDBN4L;B07PW4T128;B00HUOI15A;B0BPRQY4CF;B076K8QHTV;B01N19VS3S;B0BQ4YT2VX;B079M3M2V4;B06Y45LQP3,True,1,26,10,,B0BP1XZ3B6;B07HJDBN4L;B07PW4T128;B00HUOI15A;B0BPRQY4CF;B076K8QHTV;B01N19VS3S;B0BQ4YT2VX;B079M3M2V4;B06Y45LQP3,True,1,True,5,5,False,26,False,False
public_0081,browsing,B0BSS36XCS,46,10,other,B000TGPTOC;B00LUIB2V2;B09Z8RQYF7;B07FHZ5VGS;B017HY4YAI;B06ZYBR3GC;B005CJJHNK;B075WRHFFW;B01LWYIHJE;B017HY3OH2,True,0,20,10,feature,B017HY3OH2;B0036UZNBC;B0038A1A0I;B0BXP6MG3X;B0BSS36XCS;B00ZDK3VGC;B07DQSWHWN;B00YBBN9B6;B008U7KRBW;B09TJR8FN9,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,3,3,,B0BSS36XCS;B09TJR8FN9;B00W57TS6S,True,0,True,2,5,False,3,False,True
public_0082,buying,B09BPZCWDP,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,1,1,,B09BPZCWDP,True,0,True,1,1,False,1,False,True
public_0083,buying,B0BPMCJ1RD,317,10,other,B0C9QZMCG7;B08H5R7P2D;B07KDZ3D9K;B09K7T2CRK;B07DCR67LV;B08FKWC9XR;B09BQ5QQT4;B0796QP1WP;B0B3HS4PBQ;B01DDCK9AC,True,0,54,10,color,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B0B2JPRDMG,True,0,54,10,size,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B0B2JPRDMG,True,0,54,10,budget,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B09X1D4CV4,True,0,54,10,brand,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B09X1D4CV4,True,0,54,10,,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B09X1D4CV4,True,0,54,10,,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B0B2JPRDMG,True,0,54,10,,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B0B2JPRDMG,True,0,54,10,,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B0B2JPRDMG,True,0,54,10,,B08H5R7P2D;B08FKWC9XR;B0BHSP3BR7;B09X2KV5ZW;B07JKR9YK1;B087SD826F;B09Q7G1MMW;B07YWNR2NC;B088TP3QWY;B0B2JPRDMG,True,0,False,,,True,54,False,False
public_0084,intent_override,B08WKZNFG2,8,8,,B08WKZNFG2;B01IC51E4K;B001FOR2DS;B016KJE6FE;B00JW0AYXW;B008C1X9QG;B00NFDCLEC;B0062ODJ10,True,0,8,8,,B08WKZNFG2;B01IC51E4K;B001FOR2DS;B016KJE6FE;B00JW0AYXW;B008C1X9QG;B00NFDCLEC;B0062ODJ10,True,0,8,8,,B08WKZNFG2;B01IC51E4K;B001FOR2DS;B016KJE6FE;B00JW0AYXW;B008C1X9QG;B00NFDCLEC;B0062ODJ10,True,0,12,10,other,B08WKZNFG2;B0B71T4L93;B00DCYEJFI;B0BRVFND5P;B07CVR3PJS;B07PHPPMFW;B07BP2J7MB;B071WRD4HY;B07X5SPJT6;B09ZYDW9K3,True,1,1,1,,B08WKZNFG2,True,1,1,1,,B08WKZNFG2,True,1,1,1,,B08WKZNFG2,True,1,1,1,,B08WKZNFG2,True,1,1,1,,B08WKZNFG2,True,1,1,1,,B08WKZNFG2,True,1,True,4,1,False,1,False,True
public_0085,browsing,B0C3YJMRRD,190,10,feature,B07WSNM7X9;B081SSBG6X;B0BKS2CDS5;B0C688JWVM;B004BJ87VA;B08VF983NG;B071K7TFQV;B09132PQ2N;B092MWZZ8W;B08WZ4Z457,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,1,1,,B0C3YJMRRD,True,0,True,2,1,False,1,False,True
public_0086,browsing,B07WN8N9Q7,538,10,other,B0743PTXSY;B073XTGY2T;B07DH2BLJJ;B0B4W37CRS;B0C6BL4RNN;B00GS5AY84;B08X2X83DW;B07C1Q7P9L;B00VBG9XCS;B08N6VDT2H,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,1,1,,B07WN8N9Q7,True,0,True,2,1,False,1,False,True
public_0087,browsing,B0BT158RRR,288,10,other,B07N6RBPMF;B09WDNF6P6;B01CUS7BRO;B08RXFZM7D;B0BBV7FK69;B07HNRYMTY;B08KSH4DSN;B099WK75K5;B07PBVJ95M;B0B49VLFQQ,True,0,117,10,feature,B00GSQZWFI;B0083VPQBQ;B083P59SHF;B08B1DF398;B00OAYY5G2;B07PMV29LB;B01K29O6TO;B00HW0MACC;B073HYLBL5;B07CJMH767,True,0,47,10,use_case,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B08DSWWW7K;B00LNCECL2;B092QQ8Y27;B07KQ4PF54;B07NK8PMNJ,True,0,47,10,style,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B07KQ4PF54;B092QQ8Y27;B08DSWWW7K;B07NK8PMNJ,True,0,47,10,material,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B07KQ4PF54;B092QQ8Y27;B08DSWWW7K;B07NK8PMNJ,True,0,47,10,size,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B07KQ4PF54;B092QQ8Y27;B08DSWWW7K;B07NK8PMNJ,True,0,47,10,budget,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B08DSWWW7K;B092QQ8Y27;B07KQ4PF54;B07NK8PMNJ,True,0,47,10,brand,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B08DSWWW7K;B092QQ8Y27;B07KQ4PF54;B07NK8PMNJ,True,0,47,10,color,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B08DSWWW7K;B092QQ8Y27;B07KQ4PF54;B07NK8PMNJ,True,0,47,10,,B009FWGUO4;B07JH72TND;B0BT158RRR;B07SHVBHXL;B08DWLNBWD;B00LNCECL2;B08DSWWW7K;B092QQ8Y27;B07KQ4PF54;B07NK8PMNJ,True,0,True,3,3,False,47,False,False
public_0088,buying,B07Z6J5N6Y,15,10,other,B0BQC2NRG2;B07Z6J5N6Y;B004IYFT28;B07CH3VM3D;B07K21Z6BY;B07FD5ZWXC;B010S8DWNK;B010S8E3HO;B0897FWZG1;B00C3UPPLY,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,1,1,,B07Z6J5N6Y,True,0,True,1,2,False,1,False,True
public_0089,intent_override,B0BXMCZLZV,1,1,,B0BXMCZLZV,True,0,1,1,,B0BXMCZLZV,True,0,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,10,10,,B07X2DQKTZ;B0BXMCZLZV;B07TTR77FF;B008V1XNSG;B077ZK6163;B004VM5WDI;B002B23SK4;B09XT5HRBD;B08BJS2JMQ;B08DRTD95Y,True,1,True,3,2,False,10,True,True
public_0090,buying,B07MGR6D5M,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,1,1,,B07MGR6D5M,True,0,True,1,1,False,1,False,True
public_0091,browsing,B0C5XB43GG,112,10,other,B01LSMHKWY;B0834XVZ8S;B09KBX6WJG;B08Z6TFWJR;B002IVUKIQ;B07Y8BFSPP;B07P1QCZQ5;B001QTL5GC;B07CZYM8HD;B00Z5VSW6S,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,1,1,,B0C5XB43GG,True,0,True,2,1,False,1,False,True
public_0092,browsing,B07FKNZC43,284,10,other,B0B2RKCGK2;B09HHD3PRG;B088Q188GN;B0BL2H1XFD;B08QYV5MXB;B087JTYGPR;B081VGG2SQ;B088QBNYVB;B0724ZFRCS;B07BW886NZ,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B08QJ5K69H;B09M3YXM5G;B08889Q88B;B07N13M32R;B08VVCJKPW;B07FKNZC43;B08GX2JLWL;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B08QJ5K69H;B09M3YXM5G;B08889Q88B;B07N13M32R;B08VVCJKPW;B07FKNZC43;B08GX2JLWL;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B08QJ5K69H;B09M3YXM5G;B08889Q88B;B08VVCJKPW;B07N13M32R;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B08QJ5K69H;B09M3YXM5G;B08889Q88B;B08VVCJKPW;B07N13M32R;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B08QJ5K69H;B09M3YXM5G;B08889Q88B;B08VVCJKPW;B07N13M32R;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B09M3YXM5G;B08QJ5K69H;B08889Q88B;B07N13M32R;B08VVCJKPW;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B09M3YXM5G;B08QJ5K69H;B08889Q88B;B07N13M32R;B08VVCJKPW;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B09M3YXM5G;B08QJ5K69H;B08889Q88B;B07N13M32R;B08VVCJKPW;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,10,10,,B0C5MH6KT2;B096X9M1TT;B09M3YXM5G;B08QJ5K69H;B08889Q88B;B07N13M32R;B08VVCJKPW;B08GX2JLWL;B07FKNZC43;B08LDKWB1F,True,0,True,2,8,False,10,True,True
public_0093,buying,B07PYB8F1G,32,10,other,B07PYB8F1G;B09CM4MF7M;B088YP2LW8;B09TGKBFCM;B00008ID1A;B07X9V6HZX;B0BKPTWKN4;B000VCGC4U;B07XXMJ4JV;B093STRF2L,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,1,1,,B07PYB8F1G,True,0,True,1,1,False,1,False,True
public_0094,buying,B01L99SW78,64,10,other,B07589C9TH;B00MOTXUC0;B0B71QDCHC;B079MSN9X3;B0098BNL58;B07KW31YGZ;B08M68Q4J5;B005CKH75E;B005IFCZ6O;B0B8YZ9HMD,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,1,1,,B01L99SW78,True,0,True,2,1,False,1,False,True
public_0095,buying,B09N78FT2W,124,10,other,B0BDDWSPYR;B0B89SD66J;B0785RCKBT;B015HJOOZU;B072F9296R;B0972SXG3T;B01LXU7A2B;B078GTKXFC;B0BJJHSLHY;B07YZR3MKW,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,1,1,,B09N78FT2W,True,0,True,2,1,False,1,False,True
public_0096,intent_override,B074K2QX3M,405,10,other,B0773D2VGZ;B0774DY7BL;B0921NQML6;B0C1FBGLQT;B076DBRHVR;B09D16VZX3;B07T176VN1;B09DGCMCMR;B076Q6T9W4;B0CGRC72YG,True,0,9,9,,B074K2QX3M;B016L48MBC;B08QJCXXH6;B09ZVM41GS;B01KKQLXW2;B07W4W6QNM;B0928PSTGY;B08YR5M6C4;B09WMM6S2G,True,0,244,10,material,B0921NQML6;B0773D2VGZ;B09DGCMCMR;B0C1FBGLQT;B0CGRC72YG;B0774DY7BL;B09D16VZX3;B00DGF8RP6;B0872RV848;B00CSCFJ0Y,True,1,244,10,feature,B0921NQML6;B0773D2VGZ;B0C1FBGLQT;B0CGRC72YG;B09DGCMCMR;B0872RV848;B00DGF8RP6;B09D16VZX3;B00CSCFJ0Y;B0774DY7BL,True,1,24,10,use_case,B0C1FBGLQT;B0CGRC72YG;B074K2QX3M;B09XJDLX5F;B08NPT6P2Z;B07BJM5T7K;B07W4W6QNM;B0BX1C7Z5L;B01KKQLXW2;B01EL4L6KI,True,1,24,10,style,B0C1FBGLQT;B0CGRC72YG;B074K2QX3M;B09XJDLX5F;B08NPT6P2Z;B07BJM5T7K;B07W4W6QNM;B0BX1C7Z5L;B01KKQLXW2;B01EL4L6KI,True,1,24,10,size,B0C1FBGLQT;B0CGRC72YG;B074K2QX3M;B09XJDLX5F;B08NPT6P2Z;B07BJM5T7K;B07W4W6QNM;B0BX1C7Z5L;B01KKQLXW2;B01EL4L6KI,True,1,24,10,budget,B0C1FBGLQT;B0CGRC72YG;B074K2QX3M;B09XJDLX5F;B08NPT6P2Z;B07BJM5T7K;B07W4W6QNM;B0BX1C7Z5L;B01KKQLXW2;B01EL4L6KI,True,1,24,10,brand,B0C1FBGLQT;B0CGRC72YG;B074K2QX3M;B09XJDLX5F;B08NPT6P2Z;B07BJM5T7K;B07W4W6QNM;B0BX1C7Z5L;B01KKQLXW2;B01EL4L6KI,True,1,24,10,,B0C1FBGLQT;B0CGRC72YG;B074K2QX3M;B09XJDLX5F;B08NPT6P2Z;B07BJM5T7K;B07W4W6QNM;B0BX1C7Z5L;B01KKQLXW2;B01EL4L6KI,True,1,True,5,3,False,24,False,False
public_0097,buying,B0785RCKBT,124,10,other,B0BDDWSPYR;B0B89SD66J;B0785RCKBT;B015HJOOZU;B072F9296R;B0972SXG3T;B01LXU7A2B;B078GTKXFC;B0BJJHSLHY;B07YZR3MKW,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,2,2,,B0785RCKBT;B06X1CNL76,True,0,True,1,3,False,2,False,True
public_0098,browsing,B08CZ34D75,522,10,other,B0053ETPVI;B00JRT66QC;B01F1KAX7I;B00SXCU49Y;B07GW8588C;B07DDND5YC;B00KUE239M;B010N12QKW;B00V41DRI6;B009XGBDO4,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,1,1,,B08CZ34D75,True,0,True,2,1,False,1,False,True
public_0099,browsing,B0971YMPCR,127,10,other,B004I8VWA2;B078K2MVZC;B07X48JFV1;B07Y8F4JTC;B09H34Q9SQ;B0014H5JXG;B01N46FD1C;B0BJTHV9YD;B07W73CSSH;B074XGM22G,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,5,5,,B09GL65W9V;B0971YMPCR;B084GFK3GR;B07CGLPT17;B0716XGGKN,True,0,True,2,2,False,5,False,True
public_0100,browsing,B002OHE4D6,665,10,feature,B00IMOFW04;B087S13L3Q;B09VRSZ81X;B09GF1RWH5;B09NPHF9M6;B0BBQS1N1S;B07YGRMJRR;B07D2WHSKQ;B09B9ST61H;B087ZN32SR,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,1,1,,B002OHE4D6,True,0,True,2,1,False,1,False,True
public_0101,buying,B07QMS8TX8,14,10,other,B07QMS8TX8;B01MQUDPPO;B01FON9H5G;B07MR3H7H1;B00UYE32DO;B01CFX0G3K;B0082153QU;B078XJN2ZS;B01GGH20BC;B08GR3VKSN,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,1,1,,B07QMS8TX8,True,0,True,1,1,False,1,False,True
public_0102,browsing,B07PWZXZVX,230,10,other,B082FHFS69;B06ZYQQVFK;B07DXQRHLN;B08ZKFD4GM;B0BPCC1KBT;B01CNE24VS;B01BGZ9SBY;B074Q3RDKR;B09D8N6Q4Z;B07F22ZZDG,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,1,1,,B07PWZXZVX,True,0,True,2,1,False,1,False,True
