schema_version,evaluation_protocol,model,mode,seed,training_scope,generation_seed,split,state_id,trajectory_id,target_parent_asin,scenario_type,scenario_state,turn,turn_bucket,has_other_answer,supervision_weight,supervision_weight_band,candidate_width,survivor_width_bucket,survivor_sha256,state_evidence_sha256,context_sha256,target_rank,reciprocal_rank,hit_at_1,hit_at_5,hit_at_10,rank_percentile,pairwise_accuracy
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21309:2,21309,B0BRS1DHVQ,browsing,browsing,3,early,False,0.6666666666666666,medium,1,<=10,065289462853fd9cc9fdde20478a62325dcc8be880612b5ab39ad89051324463,4ac1d985361f5365e37a3fc4db0f2f6d13b4028b0f1110e4e546119515821de9,fac76567f15f81e814f546449ec4eea9d3e0f7cc480af499c135e90fa099dbed,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:0,21327,B07F7WWPF9,browsing,exploring_unknown,1,early,False,0.05,low,61,51-200,7be8c461a3945a364080cdc087e1e61539e755d9b4022de787ceaf81fd073aa2,cd82437c8aeb511f1923c466f6794d47ce35f1deb9137cee23ac1333256ae2a8,07711213d86b54806a5f5ec6e61065a0f28b59613b9aff972cfeb940de1af1ea,29,0.034482758620689655,0,0,0,0.4666666666666667,0.5333333333333333
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:1,21327,B07F7WWPF9,browsing,browsing,2,early,False,0.6666666666666666,medium,7,<=10,9e487370af07f3149b77407935ee82eaad7cf0fbd3d985a15a3fd2f47e4a3967,a483e738a88e6a830e4d738ed44a39da4c55cf542214b3b867dd88770ce5b298,ecda589f2f79933ecb838f7d025412c4d7d4a862dfb0bf4c18bd50cd8a58715b,2,0.5,0,1,1,0.16666666666666666,0.8333333333333334
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:2,21327,B07F7WWPF9,browsing,browsing,3,early,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,8a5f93ba7d471115f10989323b1d99ce396e65b0180edfa224fcd4ac5e2c8e82,fcd1a0bd7a67ca731cc998c350d993af3d209d0ba67831aa23cb0bc2a658d28d,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:3,21327,B07F7WWPF9,browsing,browsing,4,middle,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,9ee890502b86ea7d7fd065340fdaa6a1c9621a2c29faad11a662f7978ea3114a,0d48f2e4cb26edd51105ef96abf7515c91018db66a329658eb8cdc3fa316d421,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:4,21327,B07F7WWPF9,browsing,browsing,5,middle,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,aa990af6dde9860fb9f81b2965d7edd5dfc86b1481b4164e140daee70bd25e08,0d48f2e4cb26edd51105ef96abf7515c91018db66a329658eb8cdc3fa316d421,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:5,21327,B07F7WWPF9,browsing,browsing,6,middle,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,c0aab3cdb794dc068dd378760261a86fd8b4a5df22fcd8b5f3ac02bc8a6cc73c,0d48f2e4cb26edd51105ef96abf7515c91018db66a329658eb8cdc3fa316d421,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:6,21327,B07F7WWPF9,browsing,browsing,7,late,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,77fcefacb409bc9440baa28868575e312a28d2ebba911a80c31eb49f4082066d,6419657b2b79054fff32e16c244f1a714928def61b9ffdfe884e88e1a950245b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:7,21327,B07F7WWPF9,browsing,browsing,8,late,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,f14b2f2f9fadebc189f5ebcf256ab205276a2284857011b33cab8b1dd6534e29,6419657b2b79054fff32e16c244f1a714928def61b9ffdfe884e88e1a950245b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:8,21327,B07F7WWPF9,browsing,browsing,9,late,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,1b9bbba0ec4798ce71ad3e1a20e646c6e8c74f0e173240cbb0a8c24cc5f8b424,6419657b2b79054fff32e16c244f1a714928def61b9ffdfe884e88e1a950245b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21327:9,21327,B07F7WWPF9,browsing,browsing,10,late,False,1.0,high,1,<=10,1a6ef4dfe089a996fd6c25110d8ba12d22ede25bbde5db7c42bf9ab3b39b34cc,8c7534f2925aeabf741cba3d9f6b3162cb1e267facf3c29467e15c773aaf22b0,6419657b2b79054fff32e16c244f1a714928def61b9ffdfe884e88e1a950245b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21329:0,21329,B075MPZ83R,buying,buying,1,early,False,0.3333333333333333,medium,76,51-200,129ee40a4472e64a9f49fea0af2edfc2a4b0f194bed88c832f63bb5f5fd42a4f,b4c8f5acbaa0cad51655052e61d703bc2b8934dc0b3d48085e69cdfcd4bf7bf8,04a4780ba0e81f966a7e783b399c5c6ed43ec3f72044e5e77fbfef8ce9f6b0e0,6,0.16666666666666666,0,0,1,0.06666666666666667,0.9333333333333333
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21329:1,21329,B075MPZ83R,buying,buying,2,early,False,0.3333333333333333,medium,76,51-200,129ee40a4472e64a9f49fea0af2edfc2a4b0f194bed88c832f63bb5f5fd42a4f,61883c384486d0fa8106b1f54b328aed3ad806271d5d5760d941fcb2cc237ad4,04a4780ba0e81f966a7e783b399c5c6ed43ec3f72044e5e77fbfef8ce9f6b0e0,6,0.16666666666666666,0,0,1,0.06666666666666667,0.9333333333333333
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21329:2,21329,B075MPZ83R,buying,buying,3,early,False,0.6666666666666666,medium,10,<=10,6326161531a933886f3ff2c3005d881db8198ce2cde42a007a9ea765fdac387a,9fdc013ac04cf26e6311804513de3c5e956f4eb2959c0c4ea09f3b6aecad14dd,1d72e6dbbc2b28a3d4fcf7ca3f654ae222ac98cfb154ad8ce0dea2a0f94f25ed,1,1.0,1,1,1,0.0,1.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21344:0,21344,B09DBRW4DZ,intent_override,provisional_override,1,early,False,0.3333333333333333,medium,1,<=10,187a930294aa01bbe55dc2f55ae70d7e52702e47e94613a0a002665153cad4a7,4a1fa8b36537615280c32d5295557e4e6245a2b0670c3c4aa84cd29c17976b68,725c595fd068ec307eb20e645c6677a4b1a33cb26077b9c9a86b46d092cad6c7,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21344:1,21344,B09DBRW4DZ,intent_override,provisional_override,2,early,False,0.3333333333333333,medium,1,<=10,187a930294aa01bbe55dc2f55ae70d7e52702e47e94613a0a002665153cad4a7,d871cb3e4be990e10b67dc5aa769ae878a7aa474bb3ddd3fd41d99c059812caa,725c595fd068ec307eb20e645c6677a4b1a33cb26077b9c9a86b46d092cad6c7,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21344:2,21344,B09DBRW4DZ,intent_override,provisional_override,3,early,False,0.3333333333333333,medium,1,<=10,187a930294aa01bbe55dc2f55ae70d7e52702e47e94613a0a002665153cad4a7,151c3b627d64ce0a0580ea411d60ea9ae1b7f88080936ec337db2c91dea78d5d,725c595fd068ec307eb20e645c6677a4b1a33cb26077b9c9a86b46d092cad6c7,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21344:3,21344,B09DBRW4DZ,intent_override,intent_override,4,middle,False,0.3333333333333333,medium,34,11-50,2a5cec02c8619dd064c7271c7dfd49df001d10b64ef89a4d3f06d83be23fd407,c58bc91a636169fa24d5e7d623ae8301ff24061c8e18428b1cd33e2f01dba7e1,0a7d60d873c8011878de2001c05ef3153b18a1f4673547bb5eb57cd559efdb12,14,0.07142857142857142,0,0,0,0.3939393939393939,0.6060606060606061
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21344:4,21344,B09DBRW4DZ,intent_override,intent_override,5,middle,False,0.3333333333333333,medium,34,11-50,2a5cec02c8619dd064c7271c7dfd49df001d10b64ef89a4d3f06d83be23fd407,6a98d51f9e3a50db9a7b35f48983e422d11f56a8f2d4502494c7ea4d13778764,0a7d60d873c8011878de2001c05ef3153b18a1f4673547bb5eb57cd559efdb12,14,0.07142857142857142,0,0,0,0.3939393939393939,0.6060606060606061
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21344:5,21344,B09DBRW4DZ,intent_override,intent_override,6,middle,False,1.0,high,1,<=10,187a930294aa01bbe55dc2f55ae70d7e52702e47e94613a0a002665153cad4a7,02fe792a32dbeec2051dfb5a7c9db77853d42c23a69f7d8c4afc87d6765dd490,07ff1c58a5b56e3149b0ef744df72b3ac8aff0e3cbf9490b6a38498a73397d35,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21350:0,21350,B07D52G9MD,buying,buying,1,early,False,0.3333333333333333,medium,21,11-50,67f3713f108cce4403c0c25bafab98f9a89d1b6a6f516767190e9e0368c782ce,df6785d003172c1db3a9e490d905c1ee434450f2825ce120f2d60bf3c68f2b3a,5766829f91269180842997adf82ced395bae802a0e8a4f99ea76ed44134daf68,4,0.25,0,1,1,0.15,0.85
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21350:1,21350,B07D52G9MD,buying,buying,2,early,False,0.3333333333333333,medium,21,11-50,67f3713f108cce4403c0c25bafab98f9a89d1b6a6f516767190e9e0368c782ce,ab2a084f6936f70679f0f2d0f6aaeb6fd659624aefcc5bf7ac687ee896dde64c,5766829f91269180842997adf82ced395bae802a0e8a4f99ea76ed44134daf68,4,0.25,0,1,1,0.15,0.85
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21350:2,21350,B07D52G9MD,buying,buying,3,early,False,0.6666666666666666,medium,2,<=10,ec70e6de29e051017b79930075103f30a138284baa7d79edcb98b8c1c1913e28,8ca2063417469da96a1a44bb2981659cd27886f383b391c973c0e81f7cdce375,92e370f5a5ff9c315f3306179f993bad07c03573aa10248b27ac7e75fd05f91c,1,1.0,1,1,1,0.0,1.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21361:0,21361,B0762H3MY8,browsing,exploring_unknown,1,early,False,0.05,low,89,51-200,465ebb2f1adc6db8a050636572b51e16bd424d77d2adec15305f49af5dc4f8a0,2823a410f5993cae66717946787cf9874b46842f2a8df4912f270334953396b7,b4a9e67e517c356db379968006bd96ee7428a737ae85dc7aafd6ddc936880d75,32,0.03125,0,0,0,0.3522727272727273,0.6477272727272727
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21361:1,21361,B0762H3MY8,browsing,browsing,2,early,False,0.05,low,89,51-200,465ebb2f1adc6db8a050636572b51e16bd424d77d2adec15305f49af5dc4f8a0,405b06ed77c7165ede7110509fc6b25c567b34155d5af66d3fc79162ada07548,cfb9228c5c2469872114de8b2d01284b7e34767b3f01be0237fd53ce00aa5aa4,32,0.03125,0,0,0,0.3522727272727273,0.6477272727272727
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21361:2,21361,B0762H3MY8,browsing,browsing,3,early,False,0.3333333333333333,medium,39,11-50,d90c0710ffd5ac9a8328c350ad8ad8f576edd0ba0ab0e664b440c5f03c44e837,d5a4beac4d45e4e19ede1f34e32703a41efd40d0090108b05a9c163c3f8a92d6,06dddc53c28b8c65e6673fd62d98b6480d42bc76c0d0d5d584bb7fb87edcbd00,8,0.125,0,0,1,0.18421052631578946,0.8157894736842105
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21361:3,21361,B0762H3MY8,browsing,browsing,4,middle,False,1.0,high,1,<=10,0c170dd8d8f3456472402b6ec8a95be8df8f4e8dacb49c4b39ad1bc6bcf258bf,b28f5ecbb4847f467fca6d8ca220d6d720038daf93cd7933a210a9a0acf243ae,adc21f11c03f6de96a282ac089d7d1ee9dca986b4c51a021dba16f97ee0c40cd,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21377:0,21377,B01J5IXL76,buying,buying,1,early,False,0.3333333333333333,medium,12,11-50,1ca7bee4127d8038cbf23b0969bc2bb817b911c637c7787228888fb7d979862f,a2ade26c00c4730dc9667a1cf24e64d82a6ad7253be289e9f76bf5505692a301,5886296986c1e6b045987fb769ab5e4ebb1113ad2b788de17b0d6b621eeef9f6,2,0.5,0,1,1,0.09090909090909091,0.9090909090909091
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21377:1,21377,B01J5IXL76,buying,buying,2,early,False,0.6666666666666666,medium,2,<=10,d2d847477820468c062db25142ade91b9d77fc3d6a86a5ed1b8122e130ff4bca,ad773289569a4fe0b19c1535d2b936d8ec06740288887eeeb5172bdd9ae3d35b,ab41ec2529a2d34b79004684cd2d150b3a1314a47d1ee24e4e76a97ab638649d,1,1.0,1,1,1,0.0,1.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21377:2,21377,B01J5IXL76,buying,buying,3,early,True,1.0,high,1,<=10,57b6d61144059b38f8c5a3f240097529ef6601e9b05125e2fe22f88a9a872c48,7de381f3a8e0a276f0cd087ffc58f7fdbab5674c595e241556a9cb4f70fc81c4,bb9d397c0a59eabd86e649166cda7df4a4dd25454931693494abb262cc3b5871,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21377:3,21377,B01J5IXL76,buying,buying,4,middle,True,1.0,high,1,<=10,57b6d61144059b38f8c5a3f240097529ef6601e9b05125e2fe22f88a9a872c48,ec58e219f76c7c41f98cbab8c2f930258c316c7f10290d750a0f2287affc9023,c7cc5d3502fedbf5681afa9429c180dab0f38058d2b12b78b3d19684fb8f24a1,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21377:4,21377,B01J5IXL76,buying,buying,5,middle,True,1.0,high,1,<=10,57b6d61144059b38f8c5a3f240097529ef6601e9b05125e2fe22f88a9a872c48,9791535a42e87da0af3476fe1b10130dcab37b9c5dab703af25c95eb3d032779,c7cc5d3502fedbf5681afa9429c180dab0f38058d2b12b78b3d19684fb8f24a1,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21377:5,21377,B01J5IXL76,buying,buying,6,middle,True,1.0,high,1,<=10,57b6d61144059b38f8c5a3f240097529ef6601e9b05125e2fe22f88a9a872c48,8b2fd311332cf16003d6abf5367fc221e657afe471359efbcb2e7d0b22349c8a,c7cc5d3502fedbf5681afa9429c180dab0f38058d2b12b78b3d19684fb8f24a1,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21387:0,21387,B09YQ2S2S7,browsing,exploring_unknown,1,early,False,0.05,low,31,11-50,053ac69bc0f65eb40693a7a9f0d6866e2d9bb8f7704bd48bd4bf4f7e1017478e,34d39c517688ae9611351274a9f09d5415b5a74ebbc51ca01a2220044b192846,cf690f1f23cbd25405366170093aff41c2e366d544387b8ed629504a24f1c1d3,31,0.03225806451612903,0,0,0,1.0,0.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21387:1,21387,B09YQ2S2S7,browsing,browsing,2,early,False,0.05,low,31,11-50,053ac69bc0f65eb40693a7a9f0d6866e2d9bb8f7704bd48bd4bf4f7e1017478e,d33e399a6b9f860108aef50a5fed47dec19988607c78839e62cf84e295e9a35c,ed7f8edd3295d45454cb4acadb642edfe6fd3def8696b2c73cb65877cc80c44a,31,0.03225806451612903,0,0,0,1.0,0.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21387:2,21387,B09YQ2S2S7,browsing,browsing,3,early,False,0.05,low,31,11-50,053ac69bc0f65eb40693a7a9f0d6866e2d9bb8f7704bd48bd4bf4f7e1017478e,6e935f2e50c231a5e00b8a93a231be595f4336ef60fd32b87a4c42d6ec3bf0c7,ed7f8edd3295d45454cb4acadb642edfe6fd3def8696b2c73cb65877cc80c44a,31,0.03225806451612903,0,0,0,1.0,0.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21387:3,21387,B09YQ2S2S7,browsing,browsing,4,middle,False,0.6666666666666666,medium,1,<=10,d967833e6ace47d0a4354bf3f3c872092dc7d0255e1357188c7e4a6572218a83,d3da4df40db03ca80b6105c6e676ba6a431855987c77f924529fe7d901286de3,3b2f3a49e9270e0b7137df849846d99e78eea4ab09a187209e9da0498916f074,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21397:0,21397,B00CXLLWEM,browsing,exploring_unknown,1,early,False,0.05,low,83,51-200,46cae03b00ac56a5b12b557c6349a89ef831a290231b88885a0adaffb8415db0,c40f52efc4e53161edff6d5e265324fd8dd465243fca868330ebfa99fccd1a33,f4b5b196e4f06ce85ed368c6b2114fb9f0f098e832e4687df106dbb845c92bff,77,0.012987012987012988,0,0,0,0.926829268292683,0.07317073170731707
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21397:1,21397,B00CXLLWEM,browsing,browsing,2,early,False,0.05,low,83,51-200,46cae03b00ac56a5b12b557c6349a89ef831a290231b88885a0adaffb8415db0,ee276e43baafcfba0e9f148e9b218deea4ff197c65eca2d671698862c8969ada,2ee59e832aa6bf3f0f39cc51caf7db1e6682e9f434728301b2def4964381d692,77,0.012987012987012988,0,0,0,0.926829268292683,0.07317073170731707
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21397:2,21397,B00CXLLWEM,browsing,browsing,3,early,False,0.3333333333333333,medium,1,<=10,425f044dbd971ca86cd2a0c7c97d521f432447282661337531eee13871a669c9,aa2efef8d29b2bdddf17fcc4932cb08304f90c6b71a267e8355cefdb99a28329,5839880d64164940dd99a6706ed339bf2d4933e689692e0208724a01edc6eb12,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21405:0,21405,B01M65ZMF2,buying,buying,1,early,False,0.3333333333333333,medium,1,<=10,5e20933d42f5911fac19dfab162ba875adaee22a0d089eeb29678a2514525170,29aa5c2941743ca49fe5b5e08074f4bd57fc1d47f8b55f10e8a1abd1c982da74,05c74cf512abfd6bc44a34712b2d02d9ef1b9827fa829cc495a7574ed6f47569,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21411:0,21411,B00I9J1B8Y,browsing,exploring_unknown,1,early,False,0.05,low,179,51-200,fdfbd14299dda86f4b9d55356704c20af920c73e04d3c0a10f5097bf83eed517,d72a367cd3b92d88fc72b73af6c8a788e10fc69d9bd4e1a4a4b66ab2253d272f,856886412865f968441c263077dd1f7a0e73bbff860a1eccc77bb632e20a5e08,142,0.007042253521126761,0,0,0,0.7921348314606742,0.20786516853932585
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21411:1,21411,B00I9J1B8Y,browsing,browsing,2,early,False,0.6666666666666666,medium,19,11-50,c6e8d3bfd3477eec4de032c34ebb97a0c1563f17491617b28db4eee9bff61c80,a06f892a1db7d0d8e6f2f6fbdfb6913da9aaec0c5e0149c4076a7e1eae7484fa,4038955a3ba611383b12b4a798dfd8642d1f67bfaa605b4aaa7c3717a55a4a1c,16,0.0625,0,0,0,0.8333333333333334,0.16666666666666666
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21411:2,21411,B00I9J1B8Y,browsing,browsing,3,early,False,1.0,high,1,<=10,b76fabc1274c20781f9eec874a82de8663b7b2e4299ef49853b993fa124a2642,a547d75ccc2e38cd0820da1e78fbf5084776084e5ef5697e9084be1e85e0cf78,20c7edcfb280073123e4ba22dac6fb7facfca58f0ed7ea986b228a7996d06ed6,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:0,21420,B07V354798,browsing,exploring_unknown,1,early,False,0.05,low,769,>200,50d9eafae7cea76c369cd1fed13159dae79cdd4c82243001a1de56b8a6c5dcaf,3e7c12c25381f9975f67d998cd9edf714270bcbd5b7bb467c3624533abda7b55,2b6119df340b8ab9742b50bd015141db7d9d69d319948043a3ec9f2929d21012,148,0.006756756756756757,0,0,0,0.19140625,0.80859375
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:1,21420,B07V354798,browsing,browsing,2,early,False,0.05,low,769,>200,50d9eafae7cea76c369cd1fed13159dae79cdd4c82243001a1de56b8a6c5dcaf,389d5e5f2b908f9e37cd64de4648b36ef7eae1cb6155fc3024cade0a246943ce,78a86aba67825c8b83beea51e909cc31d8af06616ce3f467390c23c7fab301a0,148,0.006756756756756757,0,0,0,0.19140625,0.80859375
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:2,21420,B07V354798,browsing,browsing,3,early,False,0.05,low,769,>200,50d9eafae7cea76c369cd1fed13159dae79cdd4c82243001a1de56b8a6c5dcaf,04d3d1d6c30410c45faf19c966ab4f44df4a47c18f50f1ebdbc40b52a5581f0d,78a86aba67825c8b83beea51e909cc31d8af06616ce3f467390c23c7fab301a0,148,0.006756756756756757,0,0,0,0.19140625,0.80859375
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:3,21420,B07V354798,browsing,browsing,4,middle,False,0.05,low,769,>200,50d9eafae7cea76c369cd1fed13159dae79cdd4c82243001a1de56b8a6c5dcaf,3be7cbd58a0744e1ee03ba16c0effe205fe95017f444f7883fc9f14dfc2b1a5a,1f6cf9de00d04d7cb2b328c9e62284f712fc8750949f7ccb1b8f931c3641c3df,148,0.006756756756756757,0,0,0,0.19140625,0.80859375
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:4,21420,B07V354798,browsing,browsing,5,middle,False,0.6666666666666666,medium,17,11-50,8ddae885606436b964b1dbc56fec2ac1964a58449f155cb9d2c23fe9bdb4ff45,4dc88134279e8bbf6bd1aea5613cd59316dd16fb40177699f3a623c5ddbc1950,0f498610512aed36401b8356df87b812cc6940973e5118b5be647dadc6250176,16,0.0625,0,0,0,0.9375,0.0625
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:5,21420,B07V354798,browsing,browsing,6,middle,False,0.6666666666666666,medium,17,11-50,8ddae885606436b964b1dbc56fec2ac1964a58449f155cb9d2c23fe9bdb4ff45,8491afd1d6842a4a946995c707cdbfa7280b357262930658b5fec648755898e0,0f498610512aed36401b8356df87b812cc6940973e5118b5be647dadc6250176,16,0.0625,0,0,0,0.9375,0.0625
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21420:6,21420,B07V354798,browsing,browsing,7,late,True,1.0,high,1,<=10,ed004ccac4fcc4ab7f0de1fa612f98bc444393d009d5d1ba58707c91f4df3bf7,3b28af27f083c170f1afb7e72b855329d3667122712e942cdfb837e81c2b990f,ec908d838cf4a66ff2aa7ded65a9acefb45fe8b721bb016a925ab4d52a0a5fcb,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21427:0,21427,B08MSLD3QN,browsing,exploring_unknown,1,early,False,0.05,low,263,>200,10b473d0c35cbc4529ec96078bff7f0421ca07c8ca02316e1acb70f622435408,98be23d5f2853fc0280714a14ea51b1f90ecf720403fe2d04ad6bd95fca09bcf,27b33df4ce564993e2bfe2d278badd1b9a7fe4a6634969da2162218998bbc011,121,0.008264462809917356,0,0,0,0.4580152671755725,0.5419847328244275
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21427:1,21427,B08MSLD3QN,browsing,browsing,2,early,False,0.05,low,263,>200,10b473d0c35cbc4529ec96078bff7f0421ca07c8ca02316e1acb70f622435408,1ad19a0ec91dc59b41ea12af5206c8d4f02252f44c29994eaac6849d86bb5035,a7645d267038a7d43cf9be2df160a87ec407108749cd17806832a05b2d29179f,121,0.008264462809917356,0,0,0,0.4580152671755725,0.5419847328244275
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21427:2,21427,B08MSLD3QN,browsing,browsing,3,early,False,0.05,low,263,>200,10b473d0c35cbc4529ec96078bff7f0421ca07c8ca02316e1acb70f622435408,008e1d45e95d45c2ca7cf36b676878e1bb8dc338f087adb939a96db127bed82b,a7645d267038a7d43cf9be2df160a87ec407108749cd17806832a05b2d29179f,121,0.008264462809917356,0,0,0,0.4580152671755725,0.5419847328244275
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21427:3,21427,B08MSLD3QN,browsing,browsing,4,middle,False,0.6666666666666666,medium,41,11-50,059e4d0d98e6eabbad0793c6a701b314db1648cbc6c8447d5c31fa4e57f364d7,fe1c7873d68ce287e79836d99ebcbfe61607b5aca4dee2ebf95cd000230153ff,4607eae2e0b6b535d6fdf708949f6627e0522de2664dcc360d2eb20faaed95c4,4,0.25,0,1,1,0.075,0.925
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21427:4,21427,B08MSLD3QN,browsing,browsing,5,middle,False,1.0,high,7,<=10,6ad1a35796b3d9787bc0156fbb070fefc064de37556dc34af685e9fee134906c,7c74aa6ec39105edea3b015aadb67593bd674fc46cd36688e81131c30e02f27a,b66c0d737a183008ff6c1d958fe18396b6443cf5c11e52625929817712ec96d9,2,0.5,0,1,1,0.16666666666666666,0.8333333333333334
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,21427:5,21427,B08MSLD3QN,browsing,browsing,6,middle,False,1.0,high,7,<=10,6ad1a35796b3d9787bc0156fbb070fefc064de37556dc34af685e9fee134906c,571a1ea46aae35cbaf28919ed6413441935e5ed7186deee9a42d6e59cc1f1a22,b66c0d737a183008ff6c1d958fe18396b6443cf5c11e52625929817712ec96d9,2,0.5,0,1,1,0.16666666666666666,0.8333333333333334
